id,channel_acq,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart
Next_700,facebook,3,62.990002,1,8,0
Next_701,instagram,0,0,4,13,0
Next_702,google,1,68.989998,1,3,1
Next_703,instagram,0,0,1,21,0
Next_704,instagram,0,0,0,19,0
Next_705,google,2,136.98,6,24,0
Next_706,facebook,2,93.980003,0,17,0
Next_707,instagram,0,0,3,12,1
Next_708,google,1,84.989998,7,13,1
Next_709,other,0,0,1,11,1
Next_710,instagram,3,141.98,0,9,0
Next_711,instagram,2,135.98,1,12,0
Next_712,facebook,0,0,1,23,0
Next_713,google,7,75.989998,4,9,0
Next_714,instagram,0,0,6,21,0
Next_715,other,0,0,1,18,0
Next_716,facebook,1,57.990002,0,15,0
Next_717,instagram,1,65.989998,5,20,0
Next_718,google,2,66.489998,5,14,0
Next_719,instagram,0,0,7,5,0
Next_720,instagram,7,52.490002,7,18,0
Next_721,facebook,0,0,4,2,0
Next_722,google,2,61.990002,6,16,0
Next_723,instagram,1,79.489998,0,18,0
Next_724,google,1,64.989998,6,13,0
Next_725,facebook,1,154.47,1,16,0
Next_726,facebook,0,0,0,16,0
Next_727,google,6,184.47,7,4,0
Next_728,instagram,1,53.990002,1,17,1
Next_729,instagram,2,51.990002,0,16,0
Next_730,facebook,1,63.490002,1,6,0
Next_731,instagram,1,147.98,6,1,0
Next_732,instagram,2,80.989998,6,18,0
Next_733,google,4,38.490002,6,10,1
Next_734,facebook,0,0,1,2,0
Next_735,google,3,105.98,1,13,0
Next_736,google,2,200.97,0,15,1
Next_737,google,6,41.990002,4,18,1
Next_738,facebook,6,188.97,6,17,0
Next_739,google,2,66.989998,4,20,0
Next_740,google,3,143.97,2,22,0
Next_741,google,1,200.97,4,14,0
Next_742,google,2,66.989998,0,10,0
Next_743,instagram,2,76.489998,6,20,0
Next_744,instagram,1,71.989998,3,20,0
Next_745,instagram,1,90.980003,0,13,1
Next_746,google,2,59.990002,0,12,1
Next_747,google,3,85.489998,3,19,0
Next_748,instagram,4,55.490002,4,17,0
Next_749,instagram,0,0,0,13,0
Next_750,facebook,0,0,3,18,0
Next_751,google,1,72.489998,1,1,0
Next_752,google,6,131.98,0,14,0
Next_753,instagram,2,55.990002,3,28,0
Next_754,google,2,45.490002,5,1,1
Next_755,google,0,0,1,18,1
Next_756,instagram,1,155.97,7,13,0
Next_757,google,0,0,4,14,1
Next_758,other,2,70.989998,0,20,1
Next_759,google,3,162.98,1,2,0
Next_760,instagram,2,136.98,3,5,1
Next_761,referral,6,70.989998,2,11,1
Next_762,google,2,48.990002,7,14,0
Next_763,google,4,61.990002,5,14,1
Next_764,google,0,0,5,13,0
Next_765,other,5,131.98,2,6,1
Next_766,google,0,0,4,17,1
Next_767,facebook,0,0,2,4,1
Next_768,referral,4,158.98,1,3,1
Next_769,instagram,0,0,1,16,0
Next_770,google,0,0,0,15,0
Next_771,instagram,1,65.989998,4,17,1
Next_772,facebook,3,61.990002,3,5,0
Next_773,facebook,2,129.98,5,18,1
Next_774,google,5,55.990002,4,15,1
Next_775,referral,2,109.98,0,15,1
Next_776,google,1,67.989998,0,10,0
Next_777,instagram,2,29.99,2,15,0
Next_778,facebook,0,0,1,15,1
Next_779,google,0,0,2,23,0
Next_780,other,1,133.98,1,7,0
Next_781,instagram,1,50.490002,0,14,1
Next_782,facebook,0,0,5,18,1
Next_783,facebook,1,146.98,0,4,0
Next_784,google,0,0,4,23,0
Next_785,google,0,0,5,6,0
Next_786,instagram,0,0,5,23,0
Next_787,google,2,53.990002,7,6,0
Next_788,google,1,117.98,5,7,1
Next_789,google,3,45.490002,0,10,0
Next_790,facebook,0,0,7,12,0
Next_791,google,0,0,2,8,0
Next_792,facebook,0,0,7,27,0
Next_793,google,0,0,0,17,1
Next_794,facebook,3,59.490002,1,11,0
Next_795,instagram,2,50.990002,4,21,0
Next_796,instagram,0,0,5,18,0
Next_797,instagram,0,0,7,19,0
Next_798,referral,1,170.97,7,4,0
Next_799,google,5,62.990002,7,5,0
Next_800,google,0,0,0,21,0
Next_801,google,1,146.97,0,23,0
Next_802,instagram,0,0,4,18,0
Next_803,facebook,1,73.989998,5,23,0
Next_804,google,1,69.989998,7,20,0
Next_805,google,1,44.990002,6,12,0
Next_806,instagram,1,58.490002,4,26,0
Next_807,google,6,56.490002,6,17,0
Next_808,facebook,1,60.990002,0,2,1
Next_809,facebook,1,57.990002,1,15,1
Next_810,facebook,0,0,3,12,1
Next_811,google,0,0,1,13,1
Next_812,instagram,2,56.490002,1,7,0
Next_813,facebook,5,54.990002,4,23,0
Next_814,facebook,3,69.489998,1,18,0
Next_815,google,0,0,2,14,0
Next_816,facebook,0,0,0,19,0
Next_817,google,2,55.490002,5,20,1
Next_818,facebook,0,0,7,18,1
Next_819,facebook,0,0,2,17,0
Next_820,instagram,5,44.490002,1,9,1
Next_821,referral,3,65.489998,6,2,0
Next_822,google,0,0,4,20,0
Next_823,instagram,1,145.98,4,24,0
Next_824,google,2,69.489998,0,20,1
Next_825,referral,1,61.990002,1,11,0
Next_826,facebook,3,54.990002,1,17,0
Next_827,facebook,2,74.489998,0,12,1
Next_828,instagram,0,0,4,10,0
Next_829,instagram,0,0,1,16,1
Next_830,google,5,64.489998,0,12,0
Next_831,google,3,46.990002,2,21,0
Next_832,facebook,4,54.990002,4,19,1
Next_833,google,5,163.98,7,17,0
Next_834,instagram,0,0,0,23,0
Next_835,google,0,0,0,17,0
Next_836,referral,2,66.489998,4,10,1
Next_837,google,0,0,1,20,0
Next_838,instagram,2,93.980003,4,16,0
Next_839,google,1,29.99,5,15,0
Next_840,referral,1,65.989998,6,6,1
Next_841,facebook,1,63.490002,4,4,0
Next_842,google,4,38.490002,1,19,0
Next_843,google,3,56.990002,4,6,0
Next_844,facebook,1,65.489998,5,3,1
Next_845,google,0,0,5,16,1
Next_846,google,5,102.98,4,1,0
Next_847,google,0,0,6,9,0
Next_848,google,4,50.990002,4,10,0
Next_849,instagram,0,0,6,17,1
Next_850,facebook,0,0,0,14,0
Next_851,google,0,0,6,1,1
Next_852,facebook,0,0,7,13,0
Next_853,google,2,133.98,2,17,1
Next_854,google,2,82.980003,1,24,0
Next_855,other,6,68.980003,0,18,0
Next_856,google,1,55.990002,2,10,0
Next_857,instagram,0,0,1,3,0
Next_858,instagram,1,97.980003,1,18,0
Next_859,instagram,0,0,5,4,1
Next_860,instagram,10,142.98,0,13,0
Next_861,other,1,55.990002,1,1,0
Next_862,other,2,67.989998,0,2,0
Next_863,instagram,4,57.990002,0,17,0
Next_864,facebook,8,53.990002,5,16,0
Next_865,google,7,60.990002,2,19,0
Next_866,instagram,1,147.98,3,25,0
Next_867,google,9,133.98,3,14,0
Next_868,instagram,2,129.98,6,19,0
Next_869,facebook,4,68.989998,2,18,0
Next_870,referral,0,0,7,13,0
Next_871,google,1,57.990002,0,16,0
Next_872,instagram,1,40.990002,6,22,0
Next_873,google,2,51.990002,3,12,0
Next_874,google,4,247.96001,1,2,1
Next_875,facebook,6,115.98,6,11,0
Next_876,google,1,55.990002,0,3,0
Next_877,google,2,67.989998,3,17,1
Next_878,facebook,1,71.989998,4,8,1
Next_879,instagram,0,0,4,12,0
Next_880,instagram,1,66.989998,2,6,0
Next_881,instagram,0,0,7,9,0
Next_882,facebook,7,148.47,3,11,1
Next_883,instagram,0,0,5,12,0
Next_884,instagram,1,139.98,2,1,1
Next_885,google,1,58.990002,7,2,0
Next_886,instagram,0,0,4,15,1
Next_887,instagram,1,63.990002,5,24,0
Next_888,google,3,40.990002,5,14,0
Next_889,facebook,2,53.490002,0,19,0
Next_890,facebook,0,0,7,26,0
Next_891,google,13,54.990002,0,14,0
Next_892,instagram,0,0,5,9,0
Next_893,referral,0,0,7,17,0
Next_894,facebook,5,76.989998,7,20,0
Next_895,google,5,77.989998,3,5,0
Next_896,google,0,0,5,9,0
Next_897,facebook,0,0,0,14,0
Next_898,other,4,57.490002,2,21,0
Next_899,google,0,0,7,5,0
Next_900,instagram,0,0,0,11,0
Next_901,google,2,54.990002,4,8,0
Next_902,facebook,3,143.98,7,12,0
Next_903,google,4,56.990002,7,11,0
Next_904,facebook,3,73.489998,7,22,0
Next_905,referral,0,0,6,17,1
Next_906,facebook,1,65.489998,5,5,0
Next_907,facebook,0,0,4,14,1
Next_908,instagram,1,69.989998,2,7,0
Next_909,google,1,58.990002,2,22,0
Next_910,google,0,0,2,10,0
Next_911,google,0,0,7,14,0
Next_912,other,1,51.990002,1,11,0
Next_913,referral,0,0,3,24,0
Next_914,google,1,62.990002,4,1,1
Next_915,facebook,1,145.98,1,8,0
Next_916,google,1,47.990002,4,4,1
Next_917,google,3,181.47,0,10,0
Next_918,google,0,0,1,12,0
Next_919,facebook,3,133.98,5,8,1
Next_920,google,3,130.98,2,4,1
Next_921,google,2,51.490002,3,19,0
Next_922,instagram,1,58.990002,7,10,0
Next_923,google,3,143.98,1,26,0
Next_924,facebook,1,157.98,3,16,0
Next_925,instagram,0,0,7,12,0
Next_926,referral,5,60.990002,3,8,0
Next_927,google,7,57.990002,1,21,0
Next_928,instagram,3,48.990002,5,16,0
Next_929,facebook,5,145.47,6,13,1
Next_930,google,0,0,3,17,0
Next_931,facebook,2,95.989998,3,15,0
Next_932,google,0,0,2,13,0
Next_933,instagram,0,0,4,5,1
Next_934,instagram,0,0,6,15,0
Next_935,google,7,121.98,3,12,0
Next_936,google,0,0,0,25,0
Next_937,google,1,48.490002,0,15,1
Next_938,other,1,48.490002,6,18,1
Next_939,google,1,67.989998,2,15,0
Next_940,other,2,57.990002,0,13,0
Next_941,referral,10,70.489998,6,13,1
Next_942,facebook,0,0,2,16,1
Next_943,google,0,0,5,11,0
Next_944,google,1,172.47,0,10,0
Next_945,instagram,0,0,5,12,1
Next_946,instagram,0,0,5,15,0
Next_947,other,0,0,6,14,1
Next_948,facebook,0,0,5,1,1
Next_949,google,1,61.990002,1,7,1
Next_950,google,2,51.990002,5,2,0
Next_951,instagram,3,50.990002,2,18,0
Next_952,google,2,144.98,4,16,0
Next_953,facebook,5,62.990002,4,6,0
Next_954,google,2,56.990002,2,21,0
Next_955,google,3,99.980003,5,22,0
Next_956,referral,1,45.990002,2,3,0
Next_957,instagram,0,0,7,15,0
Next_958,google,0,0,6,3,0
Next_959,google,0,0,1,17,0
Next_960,instagram,3,95.980003,0,19,1
Next_961,referral,2,62.490002,4,20,0
Next_962,google,0,0,0,22,0
Next_963,facebook,7,79.989998,4,6,0
Next_964,instagram,3,154.98,1,17,0
Next_965,instagram,3,55.990002,1,16,0
Next_966,facebook,8,60.490002,5,5,0
Next_967,google,2,61.990002,5,6,0
Next_968,facebook,4,58.990002,4,17,0
Next_969,google,0,0,6,13,0
Next_970,facebook,5,39.990002,7,17,0
Next_971,google,1,56.490002,5,8,0
Next_972,instagram,6,57.990002,4,13,0
Next_973,facebook,0,0,1,22,0
Next_974,instagram,0,0,2,17,0
Next_975,other,1,53.490002,4,7,0
Next_976,google,0,0,1,22,0
Next_977,instagram,1,103.98,7,22,0
Next_978,google,0,0,2,4,0
Next_979,google,3,59.990002,0,20,0
Next_980,google,3,61.990002,2,4,0
Next_981,facebook,0,0,5,2,1
Next_982,google,1,69.989998,0,1,0
Next_983,google,0,0,7,10,1
Next_984,google,2,80.989998,2,4,0
Next_985,referral,1,147.98,6,10,0
Next_986,google,0,0,1,20,0
Next_987,instagram,1,66.989998,4,8,1
Next_988,referral,2,175.47,0,8,0
Next_989,instagram,1,63.990002,2,1,1
Next_990,facebook,1,48.490002,5,7,0
Next_991,google,3,62.990002,6,3,1
Next_992,referral,1,59.990002,2,16,1
Next_993,google,1,121.98,0,8,0
Next_994,instagram,7,63.490002,4,17,0
Next_995,google,3,133.98,4,4,1
Next_996,instagram,3,51.990002,4,15,1
Next_997,referral,1,116.98,3,17,0
Next_998,google,19,116.98,2,27,1
Next_999,instagram,7,133.98,6,2,0
Next_1000,referral,3,59.990002,5,3,0
Next_1001,instagram,10,70.489998,7,25,0
Next_1002,google,1,66.489998,0,5,1
Next_1003,google,0,0,7,14,1
Next_1004,google,0,0,1,12,0
Next_1005,other,4,117.98,4,12,0
Next_1006,instagram,0,0,7,10,1
Next_1007,facebook,2,141.98,2,1,0
Next_1008,instagram,0,0,7,27,0
Next_1009,google,2,61.490002,7,8,0
Next_1010,facebook,0,0,0,3,0
Next_1011,instagram,1,65.989998,1,22,0
Next_1012,instagram,7,54.990002,4,14,0
Next_1013,google,3,53.990002,1,1,1
Next_1014,facebook,1,182.97,4,21,0
Next_1015,facebook,1,52.490002,7,19,0
Next_1016,google,0,0,0,11,0
Next_1017,google,1,68.489998,4,1,0
Next_1018,google,10,61.990002,5,23,0
Next_1019,google,4,115.98,1,16,1
Next_1020,facebook,6,54.990002,4,16,1
Next_1021,facebook,1,69.989998,1,9,0
Next_1022,google,1,77.989998,1,7,1
Next_1023,google,1,179.97,2,18,0
Next_1024,google,3,231.96001,0,6,0
Next_1025,instagram,2,73.989998,6,17,0
Next_1026,google,0,0,7,17,0
Next_1027,facebook,0,0,6,16,0
Next_1028,instagram,5,54.990002,0,16,0
Next_1029,instagram,2,60.990002,5,6,1
Next_1030,other,2,39.990002,5,17,0
Next_1031,facebook,0,0,1,4,1
Next_1032,google,5,71.989998,7,9,0
Next_1033,facebook,6,31.99,5,13,0
Next_1034,facebook,2,74.989998,5,10,0
Next_1035,facebook,5,55.990002,2,19,0
Next_1036,facebook,0,0,1,15,0
Next_1037,google,0,0,5,14,0
Next_1038,facebook,5,57.990002,7,23,0
Next_1039,facebook,2,74.989998,6,5,0
Next_1040,google,2,52.990002,1,12,1
Next_1041,facebook,6,50.490002,0,11,0
Next_1042,google,2,151.98,5,15,0
Next_1043,google,7,56.490002,1,21,0
Next_1044,google,8,51.490002,2,5,0
Next_1045,google,0,0,5,15,0
Next_1046,instagram,15,209.97,4,5,0
Next_1047,instagram,3,49.990002,7,13,0
Next_1048,google,0,0,1,8,0
Next_1049,referral,0,0,1,3,1
Next_1050,facebook,0,0,5,17,0
Next_1051,instagram,1,64.989998,1,18,1
Next_1052,google,7,63.490002,1,23,1
Next_1053,facebook,6,56.990002,1,16,0
Next_1054,facebook,0,0,3,2,1
Next_1055,referral,0,0,1,1,0
Next_1056,google,3,46.990002,6,21,0
Next_1057,facebook,1,196.47,0,19,0
Next_1058,facebook,0,0,5,11,1
Next_1059,google,2,68.989998,4,12,0
Next_1060,google,1,51.990002,0,14,1
Next_1061,facebook,2,116.98,1,21,1
Next_1062,instagram,7,67.489998,2,6,0
Next_1063,other,0,0,2,16,1
Next_1064,instagram,0,0,6,14,1
Next_1065,google,3,62.990002,4,3,0
Next_1066,google,1,56.990002,4,23,0
Next_1067,google,3,52.990002,5,10,1
Next_1068,google,0,0,1,21,0
Next_1069,google,1,32.990002,1,8,0
Next_1070,facebook,3,81.989998,0,3,1
Next_1071,instagram,0,0,5,8,0
Next_1072,google,3,40.490002,5,19,0
Next_1073,facebook,2,138.98,6,10,0
Next_1074,google,1,72.989998,1,21,0
Next_1075,instagram,1,223.96001,7,5,0
Next_1076,google,1,151.98,4,10,0
Next_1077,instagram,4,112.98,0,16,0
Next_1078,instagram,0,0,0,9,0
Next_1079,google,2,61.990002,0,10,1
Next_1080,instagram,0,0,5,24,0
Next_1081,instagram,0,0,7,16,0
Next_1082,instagram,0,0,1,19,0
Next_1083,instagram,0,0,7,20,0
Next_1084,google,5,112.98,1,15,0
Next_1085,google,0,0,2,6,1
Next_1086,google,0,0,7,1,0
Next_1087,google,2,153.98,7,29,0
Next_1088,facebook,9,78.980003,7,13,0
Next_1089,facebook,2,72.989998,5,10,0
Next_1090,instagram,5,63.990002,4,13,1
Next_1091,google,7,70.989998,4,17,0
Next_1092,google,1,136.98,5,13,0
Next_1093,facebook,5,56.990002,1,14,1
Next_1094,google,1,56.990002,4,11,1
Next_1095,google,1,66.989998,2,23,0
Next_1096,google,2,70.989998,1,2,0
Next_1097,google,0,0,0,22,0
Next_1098,instagram,1,42.990002,5,15,0
Next_1099,google,0,0,0,1,0
Next_1100,facebook,2,59.990002,5,12,0
Next_1101,google,0,0,2,7,1
Next_1102,instagram,2,52.990002,2,16,0
Next_1103,instagram,1,67.989998,5,17,0
Next_1104,instagram,3,70.989998,3,12,1
Next_1105,google,2,50.990002,7,12,1
Next_1106,referral,2,48.490002,1,20,0
Next_1107,facebook,1,56.990002,0,16,0
Next_1108,instagram,0,0,2,11,0
Next_1109,instagram,3,64.489998,0,19,0
Next_1110,google,0,0,2,15,0
Next_1111,instagram,0,0,5,14,0
Next_1112,facebook,3,184.47,4,12,0
Next_1113,instagram,0,0,3,27,0
Next_1114,google,3,60.990002,2,17,0
Next_1115,google,1,53.990002,4,6,1
Next_1116,facebook,9,62.990002,2,13,1
Next_1117,google,0,0,3,15,0
Next_1118,google,18,64.989998,6,22,0
Next_1119,instagram,0,0,0,23,1
Next_1120,instagram,0,0,0,14,1
Next_1121,google,4,58.990002,2,22,0
Next_1122,google,0,0,4,14,0
Next_1123,instagram,9,70.489998,5,16,0
Next_1124,instagram,2,53.990002,2,19,0
Next_1125,instagram,1,75.989998,2,9,0
Next_1126,instagram,1,59.990002,4,23,0
Next_1127,instagram,3,153.98,6,16,0
Next_1128,google,1,61.990002,5,23,0
Next_1129,google,0,0,5,14,0
Next_1130,facebook,5,171.98,4,7,0
Next_1131,google,3,59.990002,7,12,0
Next_1132,google,1,188.97,1,21,0
Next_1133,facebook,3,130.98,2,20,1
Next_1134,instagram,1,37.990002,0,18,0
Next_1135,instagram,1,59.990002,0,4,1
Next_1136,other,0,0,5,14,1
Next_1137,facebook,0,0,5,5,0
Next_1138,google,1,66.989998,6,6,1
Next_1139,instagram,5,82.989998,3,2,0
Next_1140,google,5,73.989998,4,10,0
Next_1141,google,2,70.989998,3,22,0
Next_1142,instagram,2,137.98,1,20,0
Next_1143,facebook,1,105.98,7,26,0
Next_1144,facebook,0,0,1,20,0
Next_1145,google,1,66.989998,5,17,1
Next_1146,facebook,0,0,4,21,0
Next_1147,instagram,1,40.990002,3,17,1
Next_1148,instagram,4,69.989998,2,14,0
Next_1149,google,0,0,0,9,0
Next_1150,google,2,68.989998,6,6,0
Next_1151,facebook,0,0,0,8,0
Next_1152,facebook,3,82.489998,2,3,1
Next_1153,facebook,1,61.990002,4,7,0
Next_1154,other,0,0,4,10,0
Next_1155,google,4,81.989998,2,4,1
Next_1156,instagram,0,0,4,8,0
Next_1157,referral,0,0,7,9,0
Next_1158,instagram,1,173.98,1,22,0
Next_1159,instagram,1,59.490002,6,18,0
Next_1160,instagram,0,0,4,24,1
Next_1161,instagram,0,0,0,12,0
Next_1162,google,0,0,4,25,0
Next_1163,instagram,0,0,4,17,0
Next_1164,instagram,2,48.490002,0,14,0
Next_1165,instagram,0,0,5,17,0
Next_1166,facebook,1,68.989998,3,18,0
Next_1167,instagram,2,72.489998,7,18,0
Next_1168,instagram,4,50.990002,4,8,1
Next_1169,instagram,1,67.489998,4,13,0
Next_1170,facebook,1,55.490002,1,8,0
Next_1171,instagram,4,54.990002,5,21,1
Next_1172,instagram,2,50.990002,4,12,0
Next_1173,instagram,0,0,4,13,0
Next_1174,referral,0,0,0,11,1
Next_1175,google,0,0,3,13,0
Next_1176,facebook,0,0,0,20,1
Next_1177,instagram,0,0,5,12,1
Next_1178,google,3,135.98,2,24,0
Next_1179,instagram,2,51.490002,5,16,1
Next_1180,instagram,0,0,2,19,0
Next_1181,google,0,0,3,12,0
Next_1182,instagram,3,60.990002,6,6,1
Next_1183,instagram,2,70.489998,7,23,1
Next_1184,google,0,0,5,1,1
Next_1185,google,4,212.97,0,17,0
Next_1186,facebook,1,136.98,5,20,0
Next_1187,facebook,0,0,7,11,1
Next_1188,google,3,67.989998,5,4,0
Next_1189,google,6,58.490002,0,24,1
Next_1190,google,10,194.97,4,9,1
Next_1191,referral,0,0,3,25,1
Next_1192,google,1,69.489998,2,8,1
Next_1193,facebook,10,138.98,2,21,0
Next_1194,instagram,2,212.97,5,2,0
Next_1195,google,0,0,1,3,0
Next_1196,google,1,118.98,4,11,0
Next_1197,google,3,100.98,5,15,0
Next_1198,instagram,4,67.989998,3,15,0
Next_1199,google,2,107.98,5,3,0
Next_1200,facebook,12,48.490002,7,4,1
Next_1201,google,1,117.98,4,18,0
Next_1202,google,2,61.990002,5,23,1
Next_1203,facebook,2,166.98,0,6,1
Next_1204,facebook,5,261.95999,2,15,0
Next_1205,facebook,11,68.989998,5,3,0
Next_1206,instagram,0,0,0,15,0
Next_1207,instagram,0,0,4,31,1
Next_1208,google,2,167.97,1,14,0
Next_1209,google,1,193.47,2,4,1
Next_1210,instagram,0,0,6,25,0
Next_1211,instagram,5,66.489998,5,5,0
Next_1212,instagram,1,48.990002,4,17,0
Next_1213,instagram,0,0,0,21,0
Next_1214,facebook,8,54.990002,7,23,0
Next_1215,google,5,113.98,6,6,0
Next_1216,instagram,3,188.97,0,17,0
Next_1217,instagram,0,0,4,4,0
Next_1218,google,0,0,6,19,0
Next_1219,facebook,11,69.489998,5,12,1
Next_1220,instagram,3,138.98,7,27,0
Next_1221,google,0,0,5,11,1
Next_1222,google,4,50.990002,2,9,0
Next_1223,facebook,1,55.990002,5,14,0
Next_1224,facebook,0,0,4,10,0
Next_1225,facebook,1,45.490002,0,17,0
Next_1226,google,3,51.990002,1,6,0
Next_1227,facebook,0,0,7,27,1
Next_1228,instagram,0,0,5,18,0
Next_1229,instagram,9,60.490002,0,15,1
Next_1230,instagram,0,0,7,6,0
Next_1231,google,3,85.989998,3,20,0
Next_1232,google,0,0,6,21,0
Next_1233,google,0,0,6,20,1
Next_1234,google,1,65.489998,1,6,1
Next_1235,facebook,1,65.989998,6,13,0
Next_1236,google,0,0,4,23,0
Next_1237,instagram,4,139.98,5,20,0
Next_1238,instagram,2,66.489998,6,17,0
Next_1239,facebook,4,55.990002,3,6,0
Next_1240,google,1,73.489998,3,7,1
Next_1241,facebook,0,0,4,14,0
Next_1242,instagram,1,149.97,0,18,1
Next_1243,other,2,59.990002,5,25,0
Next_1244,instagram,8,57.990002,0,6,0
Next_1245,google,0,0,2,25,0
Next_1246,google,0,0,3,4,0
Next_1247,instagram,1,56.990002,2,11,0
Next_1248,facebook,5,69.989998,5,21,0
Next_1249,facebook,0,0,6,11,0
Next_1250,google,5,105.98,1,21,0
Next_1251,google,3,59.490002,5,13,1
Next_1252,google,0,0,0,21,0
Next_1253,facebook,2,70.489998,6,19,0
Next_1254,google,0,0,2,13,0
Next_1255,google,0,0,5,1,1
Next_1256,google,2,67.989998,4,10,0
Next_1257,instagram,0,0,5,6,0
Next_1258,instagram,0,0,5,17,0
Next_1259,facebook,3,212.97,0,10,1
Next_1260,google,0,0,7,11,0
Next_1261,facebook,1,133.47,1,23,1
Next_1262,instagram,6,56.990002,7,20,0
Next_1263,facebook,0,0,3,8,0
Next_1264,instagram,2,77.989998,6,7,1
Next_1265,google,0,0,2,2,1
Next_1266,referral,0,0,4,14,1
Next_1267,other,1,65.489998,4,21,0
Next_1268,google,2,239.96001,5,18,1
Next_1269,google,5,65.989998,0,15,0
Next_1270,google,2,55.990002,0,20,0
Next_1271,instagram,2,96.980003,4,18,0
Next_1272,instagram,1,48.490002,0,9,1
Next_1273,instagram,0,0,4,20,1
Next_1274,google,1,101.98,7,9,0
Next_1275,instagram,5,61.990002,0,6,0
Next_1276,instagram,0,0,4,24,0
Next_1277,facebook,2,59.990002,4,10,0
Next_1278,referral,4,58.990002,5,27,1
Next_1279,instagram,3,66.989998,4,14,1
Next_1280,google,3,79.489998,2,16,0
Next_1281,google,3,231.96001,6,1,1
Next_1282,google,5,63.990002,6,11,0
Next_1283,facebook,0,0,1,15,0
Next_1284,facebook,3,55.490002,5,10,0
Next_1285,instagram,2,67.989998,0,16,0
Next_1286,instagram,0,0,0,9,0
Next_1287,instagram,3,61.990002,4,3,0
Next_1288,google,3,63.990002,5,19,1
Next_1289,instagram,1,52.990002,1,19,0
Next_1290,google,1,197.97,4,3,0
Next_1291,google,7,63.990002,4,1,1
Next_1292,instagram,5,63.490002,2,13,0
Next_1293,instagram,0,0,4,11,0
Next_1294,google,1,57.990002,4,4,0
Next_1295,facebook,0,0,4,1,0
Next_1296,facebook,4,71.989998,1,10,0
Next_1297,instagram,2,50.990002,4,16,0
Next_1298,google,0,0,1,27,0
Next_1299,google,3,33.990002,4,13,1
Next_1300,referral,3,72.989998,5,12,1
Next_1301,google,1,69.989998,2,10,0
Next_1302,instagram,4,107.98,5,2,0
Next_1303,google,0,0,0,2,0
Next_1304,facebook,0,0,2,8,0
Next_1305,google,0,0,2,13,0
Next_1306,instagram,4,53.990002,2,13,1
Next_1307,facebook,3,43.490002,0,6,0
Next_1308,instagram,4,36.490002,7,18,0
Next_1309,google,3,203.97,1,22,0
Next_1310,instagram,0,0,4,27,0
Next_1311,referral,5,52.990002,0,8,1
Next_1312,facebook,1,54.490002,1,1,1
Next_1313,instagram,2,55.990002,0,20,0
Next_1314,facebook,1,54.490002,6,3,0
Next_1315,facebook,2,51.490002,6,8,0
Next_1316,google,1,62.990002,3,17,1
Next_1317,facebook,1,86.989998,0,17,0
