client_id,year_month,service_type,telepass_pay,number_transactions,expenditures
22250,Oct-19,PARCHEGGI/TRAGHETTI,0,3,7.837124935
23856,Feb-20,PARCHEGGI/TRAGHETTI,0,1,4
23856,Jul-19,PARCHEGGI/TRAGHETTI,0,1,3
23856,Aug-19,PARCHEGGI/TRAGHETTI,0,1,7.5
24773,May-20,PARCHEGGIO STRISCE BLU,1,1,0.5
24773,Jun-20,PARCHEGGIO STRISCE BLU,1,2,1.7
24773,Oct-19,PARCHEGGIO STRISCE BLU,1,1,6
27584,Feb-20,TURBO RICARICA CARTA,1,1,150
27584,Apr-20,TURBO RICARICA CARTA,1,2,300
27584,Oct-19,TURBO RICARICA CARTA,1,1,150
27584,Dec-19,TURBO RICARICA CARTA,1,4,350
1465,Sep-19,PARCHEGGI/TRAGHETTI,0,1,4.5
1465,Oct-19,PARCHEGGI/TRAGHETTI,0,1,7
1465,Jul-19,FUEL CON APP,1,2,93.76
1465,Aug-19,FUEL CON APP,1,1,50
1465,Nov-19,FUEL CON APP,1,1,51.92
1465,May-20,TURBO RICARICA CARTA,1,1,90
1465,Jul-19,TURBO RICARICA CARTA,1,2,80
1465,Aug-19,TURBO RICARICA CARTA,1,1,50
1465,Nov-19,TURBO RICARICA CARTA,1,1,50
1465,Feb-20,IMP.BOLLO RENDICONTO ANNUALE,1,1,2
31719,Jan-20,BOLLO AUTO,1,1,242.11
9557,Dec-19,PARCHEGGI/TRAGHETTI,0,3,10.97582264
21367,Aug-19,PARCHEGGI/TRAGHETTI,0,1,2
29799,Apr-20,PARCHEGGIO STRISCE BLU,1,5,7.148211966
29799,Aug-19,PARCHEGGIO STRISCE BLU,1,4,12.41388474
29799,Sep-19,PARCHEGGIO STRISCE BLU,1,3,14.64271089
1647,Jun-19,FUEL CON APP,1,8,169.46
1647,Jul-19,FUEL CON APP,1,11,263.97
1647,Aug-19,FUEL CON APP,1,7,173.13
1647,Sep-19,FUEL CON APP,1,5,92.94
1647,Oct-19,FUEL CON APP,1,1,50.14
1647,Nov-19,FUEL CON APP,1,2,100.2
1647,Feb-20,IMP.BOLLO RENDICONTO ANNUALE,1,1,2
33271,Feb-20,FUEL CON APP,1,1,7.17
33271,Apr-20,FUEL CON APP,1,1,8.28
33271,Feb-20,TURBO RICARICA CARTA,1,2,20
32282,Jan-20,PARCHEGGIO STRISCE BLU,1,4,0.53
32282,Feb-20,PARCHEGGIO STRISCE BLU,1,1,0.15
32282,Mar-20,PARCHEGGIO STRISCE BLU,1,1,0.2
32282,Jun-19,PARCHEGGIO STRISCE BLU,1,1,1.17
32282,Oct-19,PARCHEGGIO STRISCE BLU,1,1,0.37
32282,Nov-19,PARCHEGGIO STRISCE BLU,1,4,0.75
32282,Dec-19,PARCHEGGIO STRISCE BLU,1,2,0.4
32282,Mar-20,FUEL CON APP,1,1,10
29008,Jul-19,PARCHEGGI/TRAGHETTI,0,3,177
1997,Apr-20,BOLLO AUTO,1,3,153.0713039
33007,May-20,PARCHEGGI/TRAGHETTI,0,1,11.4
36097,Jun-19,PARCHEGGIO STRISCE BLU,1,2,4.478583404
36097,Dec-19,PARCHEGGIO STRISCE BLU,1,3,5.590427001
16077,Aug-19,TURBO RICARICA CARTA,1,1,50
16077,Oct-19,TURBO RICARICA CARTA,1,2,300
12449,Feb-20,PARCHEGGI/TRAGHETTI,0,1,1.5
12449,Apr-20,PARCHEGGI/TRAGHETTI,0,1,3.2
12449,Jun-20,PARCHEGGIO STRISCE BLU,1,1,9.27
12449,May-20,FUEL CON APP,1,1,20
12449,Jun-19,FUEL CON APP,1,2,60
12449,Jun-20,FUEL CON APP,1,1,73.01
12449,Jul-19,FUEL CON APP,1,3,65
12449,Aug-19,FUEL CON APP,1,7,240
12449,Sep-19,FUEL CON APP,1,1,30
12449,Dec-19,FUEL CON APP,1,1,20
23455,Jan-20,PARCHEGGIO STRISCE BLU,1,1,1.47
23455,Feb-20,PARCHEGGIO STRISCE BLU,1,2,2.55
23455,Mar-20,PARCHEGGIO STRISCE BLU,1,2,2.83
23455,Apr-20,PARCHEGGIO STRISCE BLU,1,1,2.58
23455,May-20,PARCHEGGIO STRISCE BLU,1,2,2.7
23455,Sep-19,PARCHEGGIO STRISCE BLU,1,2,2.25
23455,Nov-19,PARCHEGGIO STRISCE BLU,1,3,3.83
23455,Dec-19,PARCHEGGIO STRISCE BLU,1,3,5.38
23455,Dec-19,TURBO RICARICA CARTA,1,1,10
35105,Jan-20,PARCHEGGI/TRAGHETTI,0,1,12
35105,Aug-19,PARCHEGGI/TRAGHETTI,0,1,4
10745,May-20,PARCHEGGI/TRAGHETTI,0,2,20.3
10745,Sep-19,PARCHEGGI/TRAGHETTI,0,1,7
10745,Apr-20,PARCHEGGIO STRISCE BLU,1,1,4.92
10745,Jan-20,ASSICURAZIONE INFORTUNI,0,1,19.6
10745,Feb-20,ASSICURAZIONE INFORTUNI,0,1,19.6
10745,Mar-20,ASSICURAZIONE INFORTUNI,0,1,19.6
10745,Apr-20,ASSICURAZIONE INFORTUNI,0,1,19.6
10745,May-20,ASSICURAZIONE INFORTUNI,0,1,19.6
10745,Jul-19,ASSICURAZIONE INFORTUNI,0,1,0
10745,Aug-19,ASSICURAZIONE INFORTUNI,0,1,19.6
10745,Sep-19,ASSICURAZIONE INFORTUNI,0,1,19.6
10745,Oct-19,ASSICURAZIONE INFORTUNI,0,1,19.6
10745,Nov-19,ASSICURAZIONE INFORTUNI,0,1,19.6
10745,Dec-19,ASSICURAZIONE INFORTUNI,0,1,19.6
4893,Feb-20,PARCHEGGI/TRAGHETTI,0,3,18.91997915
7181,Sep-19,FUEL CON APP,1,3,68.2
7181,Oct-19,FUEL CON APP,1,1,10.48
7181,Dec-19,FUEL CON APP,1,1,8
7181,Jan-20,TURBO RICARICA CARTA,1,5,120
7181,Feb-20,TURBO RICARICA CARTA,1,1,10
7181,Mar-20,TURBO RICARICA CARTA,1,4,110
7181,Apr-20,TURBO RICARICA CARTA,1,1,60
7181,May-20,TURBO RICARICA CARTA,1,3,140
7181,Jun-20,TURBO RICARICA CARTA,1,2,60
7181,Sep-19,TURBO RICARICA CARTA,1,2,50
7181,Oct-19,TURBO RICARICA CARTA,1,1,10
7181,Nov-19,TURBO RICARICA CARTA,1,3,90
7181,Dec-19,TURBO RICARICA CARTA,1,3,30
7181,Jun-20,TRENI,1,1,7.8
20899,Jan-20,PARCHEGGI/TRAGHETTI,0,1,2
20899,Feb-20,PARCHEGGI/TRAGHETTI,0,1,12.8
7750,May-20,PARCHEGGI/TRAGHETTI,0,1,6
29687,Aug-19,PARCHEGGI/TRAGHETTI,0,3,10.85102068
29687,Sep-19,PARCHEGGI/TRAGHETTI,0,3,13.89174634
6378,Jun-20,PARCHEGGIO STRISCE BLU,1,1,2.97
6378,Aug-19,PARCHEGGIO STRISCE BLU,1,2,4.1
19435,Mar-20,PARCHEGGI/TRAGHETTI,0,2,18
19435,May-20,PARCHEGGI/TRAGHETTI,0,1,11.3
19435,Jun-19,PARCHEGGI/TRAGHETTI,0,1,9
19435,Jul-19,PARCHEGGI/TRAGHETTI,0,1,13.5
19435,Aug-19,PARCHEGGI/TRAGHETTI,0,2,12.3
19435,Sep-19,PARCHEGGI/TRAGHETTI,0,1,7.2
19435,Oct-19,PARCHEGGI/TRAGHETTI,0,2,29.7
19435,Dec-19,PARCHEGGI/TRAGHETTI,0,1,6
3832,Feb-20,PARCHEGGI/TRAGHETTI,0,3,13.76006806
3832,Mar-20,PARCHEGGI/TRAGHETTI,0,1,3.825672225
3832,May-20,PARCHEGGI/TRAGHETTI,0,3,10.46999761
3832,Nov-19,PARCHEGGI/TRAGHETTI,0,1,15.55607131
3832,Dec-19,PARCHEGGI/TRAGHETTI,0,1,4.860249721
3832,Nov-19,PARCHEGGIO STRISCE BLU,1,1,3.960412349
3832,Feb-20,FUEL CON APP,1,1,48.52158066
3832,Jun-20,FUEL CON APP,1,1,157.3786118
3832,Oct-19,FUEL CON APP,1,5,85.68010631
3832,Oct-19,BOLLO AUTO,1,3,486.0413661
12042,May-20,PARCHEGGI/TRAGHETTI,0,2,5
4266,Jun-20,PARCHEGGIO STRISCE BLU,1,5,9.011589964
4266,Jul-19,PARCHEGGIO STRISCE BLU,1,2,13.08830589
4266,Aug-19,PARCHEGGIO STRISCE BLU,1,3,9.38357039
4266,Dec-19,PARCHEGGIO STRISCE BLU,1,3,3.02176235
21900,Jun-19,PARCHEGGI/TRAGHETTI,0,1,6.5
21900,Aug-19,PARCHEGGI/TRAGHETTI,0,1,2
21900,Sep-19,PARCHEGGI/TRAGHETTI,0,1,4
28477,Mar-20,PARCHEGGI/TRAGHETTI,0,1,1.5
28477,Apr-20,PARCHEGGI/TRAGHETTI,0,1,2
28477,Jul-19,PARCHEGGI/TRAGHETTI,0,1,3
28477,Oct-19,PARCHEGGI/TRAGHETTI,0,1,3
3628,Feb-20,PARCHEGGI/TRAGHETTI,0,2,32
3628,Apr-20,TURBO RICARICA CARTA,1,1,150
3628,Jun-20,TURBO RICARICA CARTA,1,1,50
34194,Mar-20,PARCHEGGIO STRISCE BLU,1,1,2.8
34194,Nov-19,PARCHEGGIO STRISCE BLU,1,1,1.35
19170,Dec-19,PARCHEGGI/TRAGHETTI,0,1,1.8
28340,Sep-19,PARCHEGGI/TRAGHETTI,0,1,0
26030,May-20,PARCHEGGI/TRAGHETTI,0,3,8.540209074
26030,Jul-19,PARCHEGGI/TRAGHETTI,0,3,11.60818403
26030,May-20,ACCESSO AREA C MILANO,0,1,7.165357547
10172,Jan-20,PARCHEGGIO STRISCE BLU,1,2,2.493378018
10172,May-20,PARCHEGGIO STRISCE BLU,1,1,3.801375754
10172,Jun-19,PARCHEGGIO STRISCE BLU,1,5,4.52065008
10172,Aug-19,PARCHEGGIO STRISCE BLU,1,1,6.367411189
10172,Jun-19,TURBO RICARICA CARTA,1,3,182.9834809
25070,May-20,PARCHEGGI/TRAGHETTI,0,1,2.5
4989,Jan-20,PARCHEGGI/TRAGHETTI,0,1,2.5
4989,Feb-20,PARCHEGGI/TRAGHETTI,0,2,8
4989,Mar-20,PARCHEGGI/TRAGHETTI,0,1,3.5
4989,May-20,PARCHEGGI/TRAGHETTI,0,6,24
4989,Jul-19,PARCHEGGI/TRAGHETTI,0,3,10.5
4989,Oct-19,PARCHEGGI/TRAGHETTI,0,6,18
4989,Nov-19,PARCHEGGI/TRAGHETTI,0,1,2.5
4989,Dec-19,PARCHEGGI/TRAGHETTI,0,3,10.5
3144,Sep-19,PARCHEGGI/TRAGHETTI,0,1,2.9
5329,Feb-20,PARCHEGGI/TRAGHETTI,0,2,15
5329,Mar-20,PARCHEGGI/TRAGHETTI,0,1,6
5329,Apr-20,PARCHEGGI/TRAGHETTI,0,1,6
5329,May-20,PARCHEGGI/TRAGHETTI,0,2,16
5329,Jul-19,PARCHEGGI/TRAGHETTI,0,1,12
5329,Aug-19,PARCHEGGI/TRAGHETTI,0,2,32.1
5329,Oct-19,PARCHEGGI/TRAGHETTI,0,1,9
14313,Oct-19,PARCHEGGI/TRAGHETTI,0,1,2.4
8620,May-20,PARCHEGGI/TRAGHETTI,0,1,2
8620,Jan-20,PARCHEGGIO STRISCE BLU,1,1,0.6
8620,Jun-19,PARCHEGGIO STRISCE BLU,1,1,0.92
8620,Jan-20,FUEL CON APP,1,1,20
8620,Feb-20,FUEL CON APP,1,3,55
8620,Mar-20,FUEL CON APP,1,2,60
8620,Apr-20,FUEL CON APP,1,1,10
8620,May-20,FUEL CON APP,1,1,20
8620,Jun-19,FUEL CON APP,1,3,55
8620,Jun-20,FUEL CON APP,1,4,85
8620,Jul-19,FUEL CON APP,1,2,40
8620,Aug-19,FUEL CON APP,1,3,130
8620,Sep-19,FUEL CON APP,1,1,10
8620,Oct-19,FUEL CON APP,1,3,50
8620,Nov-19,FUEL CON APP,1,1,20
8620,Dec-19,FUEL CON APP,1,3,60
8620,Apr-20,BOLLO AUTO,1,1,240.61
32837,Jan-20,PARCHEGGI/TRAGHETTI,0,1,12.12192814
32837,Feb-20,PARCHEGGI/TRAGHETTI,0,5,21.93996819
32837,Mar-20,PARCHEGGI/TRAGHETTI,0,8,31.43912876
32837,Apr-20,PARCHEGGI/TRAGHETTI,0,5,24.47715152
32837,May-20,PARCHEGGI/TRAGHETTI,0,3,12.92256651
32837,Nov-19,PARCHEGGI/TRAGHETTI,0,3,20.0505922
32837,Dec-19,PARCHEGGI/TRAGHETTI,0,5,16.88303217
28004,Jul-19,PARCHEGGI/TRAGHETTI,0,1,7.984795083
28004,Aug-19,PARCHEGGI/TRAGHETTI,0,1,19.85385013
28004,Sep-19,PARCHEGGI/TRAGHETTI,0,1,10.64375854
35218,May-20,PARCHEGGI/TRAGHETTI,0,1,5.1
22690,Sep-19,PARCHEGGI/TRAGHETTI,0,1,6.5
18255,Jan-20,PARCHEGGI/TRAGHETTI,0,1,39
18255,Feb-20,PARCHEGGI/TRAGHETTI,0,1,39
18255,Dec-19,PARCHEGGI/TRAGHETTI,0,1,39
18255,Feb-20,PARCHEGGIO STRISCE BLU,1,1,5.13
18255,May-20,PARCHEGGIO STRISCE BLU,1,1,1.5
18255,Jun-20,PARCHEGGIO STRISCE BLU,1,3,14.92
18255,Dec-19,TURBO RICARICA CARTA,1,1,50
34293,Jan-20,PARCHEGGI/TRAGHETTI,0,2,12
19192,Sep-19,PARCHEGGI/TRAGHETTI,0,1,2.9
16502,Jun-19,PARCHEGGI/TRAGHETTI,0,11,63.4
16502,Aug-19,PARCHEGGI/TRAGHETTI,0,1,2
16502,Nov-19,PARCHEGGI/TRAGHETTI,0,1,2.6
16428,Apr-20,ACCESSO AREA C MILANO,0,1,7.908366404
16968,Aug-19,PARCHEGGI/TRAGHETTI,0,1,27.82728023
33164,Feb-20,PARCHEGGI/TRAGHETTI,0,3,8.723610739
33164,Jun-19,PARCHEGGI/TRAGHETTI,0,1,8.739681006
33164,Dec-19,PARCHEGGI/TRAGHETTI,0,4,5.858095824
33164,Apr-20,ACCESSO AREA C MILANO,0,1,10.5018077
21015,May-20,PARCHEGGI/TRAGHETTI,0,1,44
9194,Feb-20,PARCHEGGI/TRAGHETTI,0,1,2
9194,Apr-20,PARCHEGGI/TRAGHETTI,0,1,6.7
9194,Aug-19,TURBO RICARICA CARTA,1,1,100
6397,Jan-20,PARCHEGGI/TRAGHETTI,0,3,4.697934747
31381,Aug-19,PARCHEGGI/TRAGHETTI,0,1,1.5
5717,Sep-19,PARCHEGGI/TRAGHETTI,0,1,0
5717,Jan-20,PARCHEGGIO STRISCE BLU,1,2,5.93
5717,Feb-20,PARCHEGGIO STRISCE BLU,1,1,4
5717,Mar-20,PARCHEGGIO STRISCE BLU,1,4,12.35
5717,Apr-20,PARCHEGGIO STRISCE BLU,1,4,6
5717,May-20,PARCHEGGIO STRISCE BLU,1,4,8.73
5717,Jun-19,PARCHEGGIO STRISCE BLU,1,2,4.95
5717,Jun-20,PARCHEGGIO STRISCE BLU,1,4,9.88
5717,Jul-19,PARCHEGGIO STRISCE BLU,1,2,2.28
5717,Sep-19,PARCHEGGIO STRISCE BLU,1,2,5.18
5717,Oct-19,PARCHEGGIO STRISCE BLU,1,6,11.68
5717,Nov-19,PARCHEGGIO STRISCE BLU,1,3,7.03
5717,Dec-19,PARCHEGGIO STRISCE BLU,1,1,1.33
1634,Jul-19,TURBO RICARICA CARTA,1,1,50
1634,Sep-19,TURBO RICARICA CARTA,1,1,150
1634,Sep-19,SKIPASS,1,1,7
1634,Nov-19,SKIPASS,1,2,10
1634,Sep-19,TRENI,1,1,158.8
23347,Jan-20,PARCHEGGI/TRAGHETTI,0,1,4.4
15891,Jun-19,FUEL CON APP,1,1,49.28
15891,Jul-19,FUEL CON APP,1,1,50
15891,Aug-19,FUEL CON APP,1,4,87.88
15891,Sep-19,FUEL CON APP,1,1,47.82
15891,Oct-19,FUEL CON APP,1,1,49.12
1116,Sep-19,PARCHEGGI/TRAGHETTI,0,1,6
8858,Jan-20,FUEL CON APP,1,1,50.01
8858,Feb-20,FUEL CON APP,1,1,50.5
8858,Apr-20,FUEL CON APP,1,1,54.31
8858,May-20,FUEL CON APP,1,2,107.01
8858,Jun-19,FUEL CON APP,1,1,36
8858,Jun-20,FUEL CON APP,1,2,25.1
8858,Jul-19,FUEL CON APP,1,2,90.01
8858,Aug-19,FUEL CON APP,1,2,77.01
8858,Sep-19,FUEL CON APP,1,2,91.21
8858,Sep-19,BOLLO AUTO,1,1,171.27
1488,May-20,PARCHEGGI/TRAGHETTI,0,1,10.32503396
1488,Jun-20,PARCHEGGIO STRISCE BLU,1,3,7.320084609
1488,Dec-19,PARCHEGGIO STRISCE BLU,1,5,6.230889196
25994,Jan-20,PARCHEGGIO STRISCE BLU,1,3,5.703246775
25994,May-20,PARCHEGGIO STRISCE BLU,1,1,2.947430088
25994,Oct-19,PARCHEGGIO STRISCE BLU,1,1,0.551049133
26619,Jan-20,ASSICURAZIONE INFORTUNI,0,1,19.6
26619,Feb-20,ASSICURAZIONE INFORTUNI,0,1,19.6
26619,Mar-20,ASSICURAZIONE INFORTUNI,0,1,19.6
26619,Apr-20,ASSICURAZIONE INFORTUNI,0,1,19.6
26619,May-20,ASSICURAZIONE INFORTUNI,0,1,19.6
26619,Nov-19,ASSICURAZIONE INFORTUNI,0,1,0
26619,Dec-19,ASSICURAZIONE INFORTUNI,0,1,19.6
34667,Dec-19,PARCHEGGI/TRAGHETTI,0,6,34.2
33289,Aug-19,PARCHEGGI/TRAGHETTI,0,1,8
35844,Sep-19,PARCHEGGI/TRAGHETTI,0,3,20.83524405
7002,Apr-20,PARCHEGGI/TRAGHETTI,0,1,2
7002,Aug-19,PARCHEGGI/TRAGHETTI,0,1,6.5
7002,Nov-19,PARCHEGGI/TRAGHETTI,0,1,2
12008,Feb-20,PARCHEGGI/TRAGHETTI,0,2,12.8
12008,May-20,PARCHEGGI/TRAGHETTI,0,1,9.8
12008,Jul-19,PARCHEGGI/TRAGHETTI,0,1,24
12008,Nov-19,PARCHEGGI/TRAGHETTI,0,1,2
4658,Apr-20,PARCHEGGI/TRAGHETTI,0,2,78
22017,Oct-19,PARCHEGGI/TRAGHETTI,0,1,4.5
30340,May-20,ACCESSO AREA C MILANO,0,1,5.797666828
29583,Jan-20,PARCHEGGIO STRISCE BLU,1,4,21
29583,Feb-20,PARCHEGGIO STRISCE BLU,1,2,8.8
29583,Mar-20,PARCHEGGIO STRISCE BLU,1,1,2.25
29583,Sep-19,PARCHEGGIO STRISCE BLU,1,3,6.75
29583,Oct-19,PARCHEGGIO STRISCE BLU,1,2,6
4875,Oct-19,PARCHEGGI/TRAGHETTI,0,1,4.6
9869,May-20,BOLLO AUTO,1,3,255.5641937
5432,Feb-20,PARCHEGGI/TRAGHETTI,0,1,4
5432,Mar-20,PARCHEGGI/TRAGHETTI,0,1,4
5432,Apr-20,PARCHEGGI/TRAGHETTI,0,2,4
5432,May-20,PARCHEGGI/TRAGHETTI,0,2,6
5432,Dec-19,PARCHEGGI/TRAGHETTI,0,1,4
4118,Jan-20,PARCHEGGI/TRAGHETTI,0,1,2.5
4118,May-20,PARCHEGGI/TRAGHETTI,0,1,3
4118,Jun-19,PARCHEGGI/TRAGHETTI,0,1,1.5
4118,Oct-19,PARCHEGGI/TRAGHETTI,0,1,3
4118,Dec-19,PARCHEGGI/TRAGHETTI,0,1,2.5
7949,Feb-20,PARCHEGGI/TRAGHETTI,0,1,1.8
7949,May-20,PARCHEGGIO STRISCE BLU,1,1,0.5
7949,Jun-20,PARCHEGGIO STRISCE BLU,1,2,1.3
7949,Jun-20,TURBO RICARICA CARTA,1,1,10
7949,Nov-19,TURBO RICARICA CARTA,1,1,10
7949,May-20,MOBILITÀ CONDIVISA,1,3,12
7949,Jun-20,MOBILITÀ CONDIVISA,1,3,7.25
7949,Nov-19,MOBILITÀ CONDIVISA,1,2,6.8
22280,Jan-20,PARCHEGGIO STRISCE BLU,1,3,5.78
22280,Feb-20,PARCHEGGIO STRISCE BLU,1,1,4
22280,Mar-20,PARCHEGGIO STRISCE BLU,1,4,14.42
22280,Apr-20,PARCHEGGIO STRISCE BLU,1,1,3.15
22280,Jun-19,PARCHEGGIO STRISCE BLU,1,7,31.21
22280,Jun-20,PARCHEGGIO STRISCE BLU,1,2,6.08
22280,Jul-19,PARCHEGGIO STRISCE BLU,1,7,23.1
22280,Sep-19,PARCHEGGIO STRISCE BLU,1,5,19.48
22280,Oct-19,PARCHEGGIO STRISCE BLU,1,2,9
22280,Nov-19,PARCHEGGIO STRISCE BLU,1,1,0.67
22280,Dec-19,PARCHEGGIO STRISCE BLU,1,1,3.83
11256,Dec-19,PARCHEGGI/TRAGHETTI,0,3,6.098309499
19011,May-20,PARCHEGGIO STRISCE BLU,1,4,3.960944364
19011,Jun-20,PARCHEGGIO STRISCE BLU,1,8,5.752893265
19011,Nov-19,PARCHEGGIO STRISCE BLU,1,5,5.737626415
19011,Apr-20,BOLLO AUTO,1,1,415.0464248
19011,May-20,BOLLO AUTO,1,1,280.4458166
19011,Sep-19,BOLLO AUTO,1,1,314.0487325
15921,Apr-20,PARCHEGGI/TRAGHETTI,0,3,8.449529157
15921,Sep-19,PARCHEGGI/TRAGHETTI,0,4,7.95346574
15921,Oct-19,PARCHEGGI/TRAGHETTI,0,2,14.01464069
36208,Mar-20,PARCHEGGI/TRAGHETTI,0,1,2
36208,Apr-20,PARCHEGGI/TRAGHETTI,0,1,2
36208,Jun-19,PARCHEGGI/TRAGHETTI,0,1,2
36208,Sep-19,PARCHEGGI/TRAGHETTI,0,1,1
36208,Oct-19,PARCHEGGI/TRAGHETTI,0,1,1
36208,Jun-19,PARCHEGGIO STRISCE BLU,1,2,8.03
36208,Jun-20,PARCHEGGIO STRISCE BLU,1,1,6.83
36208,Jul-19,PARCHEGGIO STRISCE BLU,1,3,2.98
36208,Aug-19,PARCHEGGIO STRISCE BLU,1,12,32
36208,Sep-19,PARCHEGGIO STRISCE BLU,1,5,10
36208,May-20,BOLLO AUTO,1,1,207.79
22632,Jul-19,PARCHEGGI/TRAGHETTI,0,1,0.5
22632,Jan-20,PARCHEGGIO STRISCE BLU,1,2,2.43
22632,Feb-20,PARCHEGGIO STRISCE BLU,1,3,2.3
22632,Mar-20,PARCHEGGIO STRISCE BLU,1,1,1.15
22632,Apr-20,PARCHEGGIO STRISCE BLU,1,1,1.27
22632,May-20,PARCHEGGIO STRISCE BLU,1,2,7
22632,Jun-19,PARCHEGGIO STRISCE BLU,1,2,3.53
22632,Jul-19,PARCHEGGIO STRISCE BLU,1,1,0.22
22632,Sep-19,PARCHEGGIO STRISCE BLU,1,2,0.5
22632,Oct-19,PARCHEGGIO STRISCE BLU,1,2,3.83
22632,Dec-19,PARCHEGGIO STRISCE BLU,1,1,2.46
22632,May-20,FUEL CON APP,1,2,71.05
22632,Jul-19,FUEL CON APP,1,1,33
22632,Aug-19,FUEL CON APP,1,1,35.04
22632,Sep-19,FUEL CON APP,1,1,36.96
22632,Oct-19,FUEL CON APP,1,2,69.43
22632,May-20,LAVAGGIO AUTO,1,1,18.9
34780,Sep-19,PARCHEGGI/TRAGHETTI,0,2,6
12507,Jun-19,PARCHEGGIO STRISCE BLU,1,1,1
12507,Jun-20,PARCHEGGIO STRISCE BLU,1,2,6.45
12507,Jul-19,PARCHEGGIO STRISCE BLU,1,2,2.5
12507,Oct-19,PARCHEGGIO STRISCE BLU,1,1,0.6
12507,Feb-20,FUEL CON APP,1,1,76
12507,Mar-20,FUEL CON APP,1,1,77
12507,Apr-20,FUEL CON APP,1,1,80
12507,May-20,FUEL CON APP,1,1,80.01
12507,Jun-19,FUEL CON APP,1,1,40.02
12507,Jun-20,FUEL CON APP,1,3,174.01
12507,Jul-19,FUEL CON APP,1,4,178.5
12507,Aug-19,FUEL CON APP,1,1,65
12507,Sep-19,FUEL CON APP,1,2,93.01
12507,Oct-19,FUEL CON APP,1,3,188.33
12507,Nov-19,FUEL CON APP,1,1,62.01
12507,Dec-19,FUEL CON APP,1,3,158.3
12507,Nov-19,SKIPASS,1,3,15
12507,Jun-19,NAVI E TRAGHETTI,1,3,195.82
30248,Feb-20,PARCHEGGI/TRAGHETTI,0,1,2
30248,Mar-20,PARCHEGGI/TRAGHETTI,0,1,4
30248,Jun-19,PARCHEGGI/TRAGHETTI,0,1,2
30248,Aug-19,PARCHEGGI/TRAGHETTI,0,1,4
32951,May-20,PARCHEGGI/TRAGHETTI,0,1,1
33412,Jun-20,PARCHEGGIO STRISCE BLU,1,4,10.83
33412,Apr-20,ASSICURAZIONE INFORTUNI,0,1,0
33412,May-20,ASSICURAZIONE INFORTUNI,0,1,19.6
23825,Apr-20,LAVAGGIO AUTO,1,3,45.95012079
23825,Aug-19,ASSICURAZIONI,0,3,15.32404125
23825,Jun-20,TURBO RICARICA CARTA,1,1,133.6133618
23825,Jun-20,MOBILITÀ CONDIVISA,1,5,16.83994924
23825,Sep-19,MOBILITÀ CONDIVISA,1,4,9.977310838
10441,Jul-19,PARCHEGGI/TRAGHETTI,0,1,6
1071,Aug-19,PARCHEGGI/TRAGHETTI,0,1,6
35307,Aug-19,PARCHEGGI/TRAGHETTI,0,1,48
35307,Sep-19,PARCHEGGI/TRAGHETTI,0,1,64
20176,Feb-20,PARCHEGGI/TRAGHETTI,0,1,1.55
20176,May-20,PARCHEGGI/TRAGHETTI,0,1,10
20893,May-20,PARCHEGGI/TRAGHETTI,0,1,3.5
34015,Jan-20,PARCHEGGI/TRAGHETTI,0,1,5.096196487
34015,May-20,PARCHEGGI/TRAGHETTI,0,5,14.07751411
34015,Jun-19,PARCHEGGI/TRAGHETTI,0,4,9.246647791
34686,Apr-20,PARCHEGGI/TRAGHETTI,0,2,46
7631,Jan-20,PARCHEGGI/TRAGHETTI,0,1,7.362204052
7631,Jun-19,PARCHEGGI/TRAGHETTI,0,3,8.058105736
10702,Jan-20,PARCHEGGI/TRAGHETTI,0,2,7.211795533
10702,Jun-19,PARCHEGGI/TRAGHETTI,0,1,15.40967144
10702,Aug-19,PARCHEGGI/TRAGHETTI,0,2,16.03929305
10702,Sep-19,PARCHEGGI/TRAGHETTI,0,2,19.05059061
10702,Oct-19,PARCHEGGI/TRAGHETTI,0,1,5.391409823
10702,Aug-19,PARCHEGGIO STRISCE BLU,1,1,5.197855758
10702,Jan-20,BOLLO AUTO,1,3,316.7656444
10702,Jan-20,ASSICURAZIONE INFORTUNI,0,1,33.68700018
10702,Feb-20,ASSICURAZIONE INFORTUNI,0,1,28.78887849
10702,Mar-20,ASSICURAZIONE INFORTUNI,0,1,53.28329757
10702,Apr-20,ASSICURAZIONE INFORTUNI,0,1,43.14834072
10702,May-20,ASSICURAZIONE INFORTUNI,0,3,21.84461193
10702,Jul-19,ASSICURAZIONE INFORTUNI,0,3,15.46577599
10702,Aug-19,ASSICURAZIONE INFORTUNI,0,1,35.33771518
10702,Sep-19,ASSICURAZIONE INFORTUNI,0,1,41.24794476
10702,Oct-19,ASSICURAZIONE INFORTUNI,0,3,52.66513876
10702,Nov-19,ASSICURAZIONE INFORTUNI,0,1,32.85044665
10702,Dec-19,ASSICURAZIONE INFORTUNI,0,3,34.08524709
8986,Apr-20,PARCHEGGI/TRAGHETTI,0,1,1.7
23378,Jan-20,PARCHEGGIO STRISCE BLU,1,2,1.16
23378,Feb-20,PARCHEGGIO STRISCE BLU,1,1,1.17
23378,Mar-20,PARCHEGGIO STRISCE BLU,1,3,3.26
23378,Apr-20,PARCHEGGIO STRISCE BLU,1,1,1.13
23378,May-20,PARCHEGGIO STRISCE BLU,1,1,0.74
23378,Jun-19,PARCHEGGIO STRISCE BLU,1,2,3.07
23378,Jun-20,PARCHEGGIO STRISCE BLU,1,9,10.26
